#,Thermostat,identifier,5.22688E+11,,,,,,,,,,,,,,,,,,,,,,,,,
#,Thermostat,name,1575 APT D,,,,,,,,,,,,,,,,,,,,,,,,,
#,Start,date,1/1/2024,,,,,,,,,,,,,,,,,,,,,,,,,
#,End,date,2/1/2024,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Living Room (F),Living Room2,Main Bedroom 3 (F),Main Bedroom 32,Bedroom 1 (F),Bedroom 12,Kitchen (F),Kitchen2,Bedroom 2 (F),Bedroom 22
1/16/2024,11:05:00,off,heatOff,hold,Home,72,72,67.6,52,50.2,0,0,0,0,,68.2,52,0,67.6,0,66.3,0,66.6,0,67,0,66.2,0
1/16/2024,11:10:00,off,heatOff,hold,Home,72,72,67.6,52,50.2,0,0,0,0,,68.3,52,0,67.6,0,66.3,0,66.6,0,67,0,66.2,0
1/16/2024,11:15:00,off,heatOff,hold,Home,72,72,67.6,52,50.2,0,0,0,0,,68.3,52,0,67.6,0,66.3,0,66.6,0,67,0,66.2,0
1/16/2024,11:20:00,off,heatOff,hold,Home,72,72,67.5,52,50.2,0,0,0,0,,68.3,52,0,67.6,0,66.3,0,66.6,0,67,0,66.2,0
1/16/2024,11:25:00,off,heatOff,hold,Home,72,72,67.4,52,50.2,0,0,0,0,,68.3,52,0,67.6,1,66.2,0,66.5,0,66.9,0,66.2,0
1/16/2024,11:30:00,off,heatOff,hold,Home,72,72,67.4,52,51,0,0,0,0,,68.3,52,0,67.5,1,66.2,0,66.5,0,66.9,0,66.2,0
1/16/2024,11:35:00,off,heatOff,hold,Home,72,72,67.3,52,51,0,0,0,0,,68.2,52,0,67.5,0,66.2,0,66.5,0,66.9,0,66.2,0
1/16/2024,11:40:00,off,heatOff,hold,Home,72,72,67.3,52,51,0,0,0,0,,68.2,52,1,67.5,0,66.1,0,66.5,0,66.9,1,66.2,0
1/16/2024,11:45:00,off,heatOff,hold,Home,72,72,67.3,53,51,0,0,0,0,,68.1,53,1,67.5,0,66.1,0,66.5,0,66.9,1,66.1,0
1/16/2024,11:50:00,off,heatOff,hold,Home,72,72,67.4,54,51,0,0,0,0,,68.2,54,0,67.5,0,66.1,0,66.4,0,66.9,1,66.1,0
1/16/2024,11:55:00,off,heatOff,hold,Home,72,72,67.3,54,51,0,0,0,0,,68.1,54,0,67.4,0,66.1,0,66.4,0,66.9,0,66.1,0
1/16/2024,12:00:00,off,heatOff,hold,Home,72,72,67.4,54,52.1,0,0,0,0,,68.1,54,0,67.4,0,66,0,66.4,0,67,0,66.1,0
1/16/2024,12:05:00,off,heatOff,hold,Home,72,72,67.4,54,52.1,0,0,0,0,,68.1,54,0,67.4,0,66,0,66.4,0,66.9,0,66.1,0
1/16/2024,12:10:00,off,heatOff,hold,Home,72,72,67.4,54,52.1,0,0,0,0,,68.1,54,0,67.4,0,66,0,66.4,0,66.9,0,66.1,0
1/16/2024,12:15:00,off,heatOff,hold,Home,72,72,67.3,54,52.1,0,0,0,0,,68,54,0,67.4,0,66,0,66.4,0,66.8,0,66,0
1/16/2024,12:20:00,off,heatOff,hold,Home,72,72,67.2,54,52.1,0,0,0,0,,68,54,0,67.4,0,65.9,0,66.4,0,66.8,0,66,0
1/16/2024,12:25:00,off,heatOff,hold,Home,72,72,67,54,52.1,0,0,0,0,,68,54,0,67.3,0,66,0,66.4,0,66.7,0,66,0
1/16/2024,12:30:00,off,heatOff,hold,Home,72,72,66.9,54,52.1,0,0,0,0,,67.9,54,0,67.3,0,65.9,0,66.4,0,66.7,0,66,0
1/16/2024,12:35:00,off,heatOff,hold,Home,72,72,66.8,54,52.1,0,0,0,0,,67.9,54,0,67.2,0,65.8,0,66.4,0,66.7,0,66,0
1/16/2024,12:40:00,off,heatOff,hold,Home,72,72,66.7,54,52.1,0,0,0,0,,67.9,54,0,67.2,0,65.9,0,66.3,0,66.8,0,66,0
1/16/2024,12:45:00,off,heatOff,hold,Home,72,72,66.7,54,52.1,0,0,0,0,,67.9,54,0,67.2,0,65.9,0,66.3,0,66.7,0,66,0
1/16/2024,12:50:00,off,heatOff,hold,Home,72,72,66.6,54,52.1,0,0,0,0,,67.9,54,0,67.2,0,65.9,0,66.3,0,66.7,0,65.9,0
1/16/2024,12:55:00,off,heatOff,hold,Home,72,72,66.6,54,52.1,0,0,0,0,,67.9,54,0,67.2,0,65.8,0,66.3,0,66.7,0,65.9,0
1/16/2024,13:00:00,off,heatOff,hold,Home,72,72,66.6,54,52.4,0,0,0,0,,67.9,54,0,67.2,0,65.8,0,66.3,0,66.7,0,65.9,0
1/16/2024,13:05:00,off,heatOff,hold,Home,72,72,66.6,54,52.4,0,0,0,0,,67.9,54,0,67.2,0,65.8,0,66.3,0,66.7,0,65.9,0
1/16/2024,13:10:00,off,heatOff,hold,Home,72,72,66.6,54,52.4,0,0,0,0,,67.9,54,0,67.2,0,65.8,0,66.3,0,66.6,0,65.9,0
1/16/2024,13:15:00,off,heatOff,hold,Home,72,72,66.6,53,52.4,0,0,0,0,,67.8,53,0,67.2,0,65.8,0,66.3,0,66.6,0,65.9,0
1/16/2024,13:20:00,off,heatOff,hold,Home,72,72,66.6,53,52.4,0,0,0,0,,67.8,53,0,67.2,0,65.7,0,66.3,0,66.6,0,65.9,0
1/16/2024,13:25:00,off,heatOff,hold,Home,72,72,66.6,54,52.4,0,0,0,0,,67.8,54,0,67.2,0,65.7,0,66.3,0,66.7,0,65.9,0
1/16/2024,13:30:00,off,heatOff,hold,Home,72,72,66.6,54,52.4,0,0,0,0,,67.8,54,0,67.1,1,65.8,0,66.3,0,66.7,1,65.9,0
1/16/2024,13:35:00,off,heatOff,hold,Home,72,72,66.5,54,52.4,0,0,0,0,,67.7,54,1,67.1,1,65.7,0,66.3,0,66.6,1,65.9,0
1/16/2024,13:40:00,off,heatOff,hold,Home,72,72,66.6,54,52.4,0,0,0,0,,67.7,54,0,67.1,1,65.7,0,66.3,0,66.6,1,65.9,0
1/16/2024,13:45:00,off,heatOff,hold,Home,72,72,66.7,54,52.4,0,0,0,0,,67.8,54,0,67.1,0,65.7,0,66.3,0,66.6,0,65.9,0
1/16/2024,13:50:00,off,heatOff,hold,Home,72,72,66.8,53,52.4,0,0,0,0,,67.8,53,0,67.1,0,65.7,0,66.3,0,66.5,0,65.9,0
1/16/2024,13:55:00,off,heatOff,hold,Home,72,72,66.9,53,52.4,0,0,0,0,,67.8,53,0,67.1,0,65.7,0,66.3,0,66.5,0,65.9,0
1/16/2024,14:00:00,off,heatOff,hold,Home,72,72,67,53,54.1,0,0,0,0,,67.8,53,0,67.1,0,65.7,0,66.3,0,66.6,0,65.9,0
1/16/2024,14:05:00,off,heatOff,hold,Home,72,72,67.1,54,54.1,0,0,0,0,,67.8,54,0,67.1,0,65.7,0,66.3,0,66.6,0,65.9,0
1/16/2024,14:10:00,off,heatOff,hold,Home,72,72,67.1,53,54.1,0,0,0,0,,67.8,53,0,67.1,0,65.7,0,66.3,0,66.6,0,65.9,0
1/16/2024,14:15:00,off,heatOff,hold,Home,72,72,66.9,53,54.1,0,0,0,0,,67.8,53,0,67.1,0,65.7,0,66.3,0,66.7,0,65.9,0
1/16/2024,14:20:00,off,heatOff,hold,Home,72,72,66.8,53,54.1,0,0,0,0,,67.8,53,0,67.1,0,65.7,0,66.4,0,66.7,0,65.9,0
1/16/2024,14:25:00,off,heatOff,hold,Home,72,72,66.7,53,54.1,0,0,0,0,,67.8,53,1,67.1,1,65.7,0,66.3,0,66.6,0,65.9,0
1/16/2024,14:30:00,off,heatOff,hold,Home,72,72,66.7,53,54,0,0,0,0,,67.6,53,1,67.1,1,65.7,0,66.3,0,66.6,0,65.9,0
1/16/2024,14:35:00,off,heatOff,hold,Home,72,72,66.8,53,54,0,0,0,0,,67.8,53,0,67.1,0,65.7,0,66.3,0,66.6,0,65.9,0
1/16/2024,14:40:00,off,heatOff,hold,Home,72,72,67,53,54,0,0,0,0,,67.8,53,0,67.1,0,65.6,0,66.3,0,66.6,0,65.9,0
1/16/2024,14:45:00,off,heatOff,hold,Home,72,72,67.2,53,54,0,0,0,0,,67.9,53,0,67.1,0,65.6,0,66.3,0,66.6,0,65.9,0
1/16/2024,14:50:00,off,heatOff,hold,Home,72,72,67.3,53,54,0,0,0,0,,67.9,53,1,67.1,0,65.7,0,66.3,0,66.6,1,65.9,0
1/16/2024,14:55:00,off,heatOff,hold,Home,72,72,67.2,53,54,0,0,0,0,,67.9,53,1,67.1,1,65.7,1,66.3,0,66.6,1,65.9,0
1/16/2024,15:00:00,off,heatOff,hold,Home,72,72,67.1,53,54,0,0,0,0,,67.9,53,0,67.1,1,65.6,1,66.3,0,66.8,1,65.9,0
1/16/2024,15:05:00,off,heatOff,hold,Home,72,72,67.1,54,54,0,0,0,0,,67.9,54,0,67.1,1,65.6,1,66.3,0,66.8,0,65.9,0
1/16/2024,15:10:00,off,heatOff,hold,Home,72,72,66.9,54,54,0,0,0,0,,67.9,54,0,67.1,0,65.7,0,66.3,0,66.7,0,65.9,0
1/16/2024,15:15:00,off,heatOff,hold,Home,72,72,66.9,54,54,0,0,0,0,,67.9,54,0,67.1,1,65.7,0,66.3,0,66.7,0,65.9,0
1/16/2024,15:20:00,off,heatOff,hold,Home,72,72,66.8,54,54,0,0,0,0,,67.8,54,0,67.1,1,65.7,0,66.3,0,66.7,1,65.9,0
1/16/2024,15:25:00,off,heatOff,hold,Home,72,72,66.8,54,54,0,0,0,0,,67.8,54,1,67.2,1,65.7,0,66.3,0,66.7,1,65.9,0
1/16/2024,15:30:00,off,heatOff,hold,Home,72,72,66.9,54,54,0,0,0,0,,67.9,54,0,67.2,0,65.7,0,66.3,0,66.8,1,65.9,0
1/16/2024,15:35:00,off,heatOff,hold,Home,72,72,66.9,54,54,0,0,0,0,,68,54,0,67.2,0,65.7,0,66.3,0,66.8,0,65.9,0
1/16/2024,15:40:00,off,heatOff,hold,Home,72,72,66.9,53,54,0,0,0,0,,68,53,0,67.2,0,65.7,0,66.3,0,66.7,0,65.9,0
1/16/2024,15:45:00,off,heatOff,hold,Home,72,72,66.9,53,54,0,0,0,0,,67.9,53,1,67.2,1,65.7,0,66.3,0,66.7,1,65.9,0
1/16/2024,15:50:00,off,heatOff,hold,Home,72,72,67,54,54,0,0,0,0,,67.8,54,0,67.2,1,65.7,0,66.2,0,66.7,1,65.9,0
1/16/2024,15:55:00,off,heatOff,hold,Home,72,72,67,53,54,0,0,0,0,,67.8,53,1,67.2,1,65.6,1,66.2,0,66.6,1,65.9,0
1/16/2024,16:00:00,off,heatOff,hold,Home,72,72,66.9,53,54.1,0,0,0,0,,67.8,53,1,67.2,1,65.6,1,66.3,0,66.6,0,65.8,0
1/16/2024,16:05:00,off,heatOff,hold,Home,72,72,66.8,53,54.1,0,0,0,0,,67.7,53,0,67.1,1,65.6,0,66.2,0,66.5,0,65.8,0
1/16/2024,16:10:00,off,heatOff,hold,Home,72,72,66.7,53,54.1,0,0,0,0,,67.7,53,0,67.1,1,65.6,0,66.2,0,66.4,0,65.8,0
1/16/2024,16:15:00,off,heatOff,hold,Home,72,72,66.7,53,54.1,0,0,0,0,,67.8,53,0,67.1,1,65.6,0,66.2,0,66.4,0,65.8,0
1/16/2024,16:20:00,off,heatOff,hold,Home,72,72,66.7,53,54.1,0,0,0,0,,68,53,0,67.1,1,65.6,0,66.2,0,66.5,1,65.8,0
1/16/2024,16:25:00,off,heatOff,hold,Home,72,72,66.8,51,54.1,0,0,0,0,,68.1,51,0,67.1,0,65.6,0,66.2,0,66.5,1,65.8,0
1/16/2024,16:30:00,off,heatOff,hold,Home,72,72,67,48,54.1,0,0,0,0,,68.7,48,0,67.1,0,65.6,0,66.2,0,66.8,1,65.8,0
1/16/2024,16:35:00,off,heatOff,hold,Home,72,72,67.1,48,54.1,0,0,0,0,,68.8,48,0,67.2,0,65.5,0,66.1,0,67.1,1,65.7,0
1/16/2024,16:40:00,off,heatOff,hold,Home,72,72,67,49,54.1,0,0,0,0,,68.5,49,0,67.2,1,65.4,0,66.1,0,67.2,1,65.7,0
1/16/2024,16:45:00,off,heatOff,hold,Home,72,72,67,51,54.1,0,0,0,0,,67.9,51,0,67.3,1,65.4,0,66.1,0,67.4,1,65.6,0
1/16/2024,16:50:00,off,heatOff,hold,Home,72,72,67.2,52,54.1,0,0,0,0,,67.8,52,0,67.3,0,65.4,0,66.1,0,67.6,1,65.6,0
1/16/2024,16:55:00,off,heatOff,hold,Home,72,72,67.3,52,54.1,0,0,0,0,,67.8,52,1,67.3,0,65.4,1,66.1,0,67.7,1,65.6,1
1/16/2024,17:00:00,off,heatOff,hold,Home,72,72,67.2,53,53.1,0,0,0,0,,67.9,53,0,67.4,1,65.4,1,66.1,0,68,1,65.6,1
1/16/2024,17:05:00,off,heatOff,hold,Home,72,72,67.2,53,53.1,0,0,0,0,,68,53,0,67.4,1,65.5,0,66.1,0,68.1,1,65.7,1
1/16/2024,17:10:00,off,heatOff,hold,Home,72,72,67.1,53,53.1,0,0,0,0,,68.1,53,0,67.5,1,65.5,0,66.1,0,68.2,0,65.7,0
1/16/2024,17:15:00,heat,heatOff,hold,Home,72,72,67,53,53.1,0,0,0,0,,68.2,53,1,67.5,0,65.5,1,66,0,68,0,65.7,1
1/16/2024,17:20:00,heat,heatOff,hold,Home,72,72,67,54,53.1,0,0,15,15,,68.2,54,1,67.5,0,65.6,1,66,0,67.9,0,65.8,1
1/16/2024,17:25:00,heat,compressorHeatStage1On,hold,Home,73,73,66.9,52,53.1,0,0,300,300,,68.1,52,1,67.6,0,65.6,0,66,0,67.8,0,65.8,1
1/16/2024,17:30:00,heat,compressorHeatStage1On,hold,Home,73,73,67.8,50,53,0,0,300,300,,69.4,50,0,68.7,0,66.4,0,66.7,0,68.2,0,66.6,0
1/16/2024,17:35:00,heat,compressorHeatStage1On,hold,Home,73,73,69.3,48,53,0,0,300,300,,70.7,48,0,70.2,0,68,0,68.6,0,69.4,0,68.6,0
1/16/2024,17:40:00,heat,compressorHeatStage1On,hold,Home,73,73,70.8,48,53,0,0,300,300,,71.6,48,0,71.9,0,69.4,0,70.2,0,70.8,1,70.3,0
1/16/2024,17:45:00,heat,compressorHeatStage1On,hold,Home,73,73,71.9,48,53,0,0,300,300,,72.3,48,0,73.2,0,70.8,0,71.6,0,71.9,1,71.7,0
1/16/2024,17:50:00,heat,compressorHeatStage1On,hold,Home,73,73,72.8,48,53,0,0,45,90,,72.7,48,1,74.4,0,71.7,0,72.8,0,72.9,1,72.9,0
1/16/2024,17:55:00,heat,compressorHeatOff,hold,Home,73,73,72.8,49,53,0,0,0,0,,72.2,49,0,74.6,0,71.9,0,73.1,0,73.3,1,73.1,0
1/16/2024,18:00:00,heat,compressorHeatOff,hold,Home,73,73,72.1,50,52.7,0,0,30,30,,71.6,50,1,73.9,1,71.4,1,72.4,0,72.8,1,72.1,1
1/16/2024,18:05:00,heat,compressorHeatStage1On,hold,Home,73,73,71.7,51,52.7,0,0,300,300,,71.3,51,1,73.5,1,71,1,71.7,0,72.3,1,71.5,1
1/16/2024,18:10:00,heat,compressorHeatStage1On,hold,Home,73,73,71.3,51,52.7,0,0,300,300,,71.1,51,0,73.1,0,70.5,1,71.2,0,71.8,1,70.9,1
1/16/2024,18:15:00,heat,compressorHeatStage1On,hold,Home,73,73,71,51,52.7,0,0,300,300,,71.1,51,1,72.8,1,70.1,1,70.8,0,71.3,1,70.4,0
1/16/2024,18:20:00,heat,compressorHeatStage1On,hold,Home,73,73,70.6,53,52.7,0,0,300,300,,70.2,53,0,72.5,1,69.8,1,70.3,0,71,1,69.9,0
1/16/2024,18:25:00,heat,compressorHeatStage1On,hold,Home,73,73,70.5,54,52.7,0,0,300,300,,70.6,54,0,72.2,1,69.5,0,70.1,0,70.7,1,69.5,0
1/16/2024,18:30:00,heat,compressorHeatStage1On,hold,Home,73,73,71.5,53,52.7,0,0,300,300,,72.2,53,0,73.3,1,70.4,0,71,0,71.2,0,70.5,0
1/16/2024,18:35:00,heat,compressorHeatStage1On,hold,Home,73,73,72.7,52,52.7,0,0,150,195,,73.2,52,1,74.6,0,71.8,1,72.5,0,72.2,0,72.1,1
1/16/2024,18:40:00,heat,compressorHeatOff,hold,Home,73,73,73.3,51,52.7,0,0,0,0,,73,51,1,75.4,1,72.5,1,73.2,0,73,0,72.9,1
1/16/2024,18:45:00,heat,compressorHeatOff,hold,Home,73,73,73.1,53,52.7,0,0,0,0,,72.6,53,1,75,1,72.2,1,73.1,0,72.9,0,72.8,1
1/16/2024,18:50:00,heat,compressorHeatOff,hold,Home,73,73,72.6,53,52.7,0,0,0,0,,72.5,53,0,74.4,0,71.8,1,72.5,0,72.5,0,72.1,1
1/16/2024,18:55:00,heat,compressorHeatOff,hold,Home,73,73,72.2,53,52.7,0,0,0,0,,72.4,53,0,74.1,0,71.4,0,72,0,72.1,0,71.6,1
1/16/2024,19:00:00,heat,compressorHeatOff,hold,Home,73,73,72,53,51.8,0,0,210,210,,72.3,53,0,73.8,0,71,0,71.6,0,71.8,0,71.2,0
1/16/2024,19:05:00,heat,compressorHeatStage1On,hold,Home,73,73,71.7,52,51.8,0,0,300,300,,72.2,52,0,73.5,0,70.7,0,71.3,0,71.4,0,70.9,1
1/16/2024,19:10:00,heat,compressorHeatStage1On,hold,Home,73,73,71.4,52,51.8,0,0,300,300,,71.6,52,0,73.3,0,70.6,0,71,0,71.2,0,70.5,1
1/16/2024,19:15:00,heat,compressorHeatStage1On,hold,Home,73,73,71.1,54,51.8,0,0,300,300,,70.9,54,0,73.1,0,70.3,0,70.7,0,71,0,70.2,0
1/16/2024,19:20:00,heat,compressorHeatStage1On,hold,Home,73,73,71.7,52,51.8,0,0,270,300,,72.5,52,0,73.5,0,70.7,0,71.1,0,71.2,0,70.6,0
1/16/2024,19:25:00,heat,compressorHeatOff,hold,Home,73,73,72.7,51,51.8,0,0,0,15,,73.3,51,0,74.5,0,71.6,0,72.3,0,72.1,0,72.1,1
1/16/2024,19:30:00,heat,compressorHeatOff,hold,Home,73,73,72.8,51,51.8,0,0,0,0,,73.3,51,0,74.7,0,71.9,0,72.6,0,72.4,0,72.3,1
1/16/2024,19:35:00,heat,compressorHeatOff,hold,Home,73,73,72.3,52,51.8,0,0,0,0,,72.9,52,0,74.2,0,71.6,0,72.2,0,72.2,0,71.9,0
1/16/2024,19:40:00,heat,compressorHeatOff,hold,Home,73,73,71.7,52,51.8,0,0,240,240,,72.6,52,0,73.9,0,71.3,0,71.8,0,71.9,0,71.4,1
1/16/2024,19:45:00,heat,compressorHeatStage1On,hold,Home,73,73,71.6,51,51.8,0,0,300,300,,73.3,51,1,74.1,0,71.6,1,71.8,0,71.9,0,71.6,1
1/16/2024,19:50:00,heat,compressorHeatStage1On,hold,Home,73,73,72.8,51,51.8,0,0,30,75,,74.2,51,1,75.3,0,72.5,1,73,0,72.8,1,72.8,1
1/16/2024,19:55:00,heat,compressorHeatOff,hold,Home,73,73,73.2,51,51.8,0,0,0,0,,74,51,0,75.5,0,72.9,1,73.6,0,73.2,1,73.3,1
1/16/2024,20:00:00,heat,compressorHeatOff,hold,Home,73,73,72.9,54,51.7,0,0,0,0,,73.5,54,0,75.2,0,72.6,0,73.2,0,73,1,72.9,1
1/16/2024,20:05:00,heat,compressorHeatOff,hold,Home,73,73,72.4,54,51.7,0,0,0,0,,73.2,54,1,74.7,0,72.1,1,72.7,0,72.6,0,72.2,1
1/16/2024,20:10:00,heat,compressorHeatOff,hold,Home,73,73,72.1,54,51.7,0,0,0,0,,72.9,54,0,74.4,0,71.8,1,72.3,0,72.3,0,71.9,1
1/16/2024,20:15:00,heat,compressorHeatOff,hold,Home,73,73,71.9,53,51.7,0,0,255,255,,72.8,53,0,74.2,0,71.6,1,72,0,72,0,71.5,1
1/16/2024,20:20:00,heat,compressorHeatStage1On,hold,Home,73,73,72.2,51,51.7,0,0,240,285,,73.4,51,0,74.4,0,71.8,0,72.1,0,72,0,71.7,0
1/16/2024,20:25:00,heat,compressorHeatOff,hold,Home,73,73,73,51,51.7,0,0,0,0,,74,51,0,75.2,0,72.7,0,73.2,0,72.9,0,72.6,1
1/16/2024,20:30:00,heat,compressorHeatOff,hold,Home,73,73,73.2,51,51.9,0,0,0,0,,73.7,51,0,75.3,0,72.8,0,73.3,0,73.1,0,73.1,1
1/16/2024,20:35:00,heat,compressorHeatOff,hold,Home,73,73,72.8,52,51.9,0,0,0,0,,73.4,52,1,75,0,72.5,1,72.9,0,72.8,0,72.6,1
1/16/2024,20:40:00,heat,compressorHeatOff,hold,Home,73,73,72.4,52,51.9,0,0,0,0,,73.2,52,0,74.6,0,72.1,1,72.6,0,72.5,0,72.1,1
1/16/2024,20:45:00,heat,compressorHeatOff,hold,Home,73,73,72.2,53,51.9,0,0,0,0,,73,53,0,74.3,0,71.8,0,72.2,0,72.2,0,71.9,1
1/16/2024,20:50:00,heat,compressorHeatOff,hold,Home,73,73,72,52,51.9,0,0,150,150,,72.8,52,0,74.1,0,71.6,0,72,0,71.9,0,71.7,1
1/16/2024,20:55:00,heat,compressorHeatStage1On,hold,Home,73,73,72,52,51.9,0,0,300,300,,72.9,52,0,74,0,71.6,0,72,0,71.9,0,71.7,0
1/16/2024,21:00:00,heat,compressorHeatStage1On,hold,Home,73,73,72.7,51,51.7,0,0,45,90,,73.5,51,0,74.8,0,72.3,0,72.7,0,72.5,0,72.5,0
1/16/2024,21:05:00,heat,compressorHeatOff,hold,Home,73,73,72.9,51,51.7,0,0,0,0,,73.4,51,0,75,0,72.5,0,73,0,72.7,0,72.9,0
1/16/2024,21:10:00,heat,compressorHeatOff,hold,Home,73,73,72.6,52,51.7,0,0,0,0,,73.2,52,0,74.6,0,72.3,0,72.7,0,72.5,0,72.6,0
1/16/2024,21:15:00,heat,compressorHeatOff,hold,Home,73,73,72.4,52,51.7,0,0,0,0,,73.1,52,0,74.3,0,72,0,72.3,0,72.2,0,72.3,0
1/16/2024,21:20:00,heat,compressorHeatOff,hold,Home,73,73,72.1,52,51.7,0,0,75,75,,72.9,52,0,74.1,0,71.7,0,72.1,0,72,0,72.1,0
1/16/2024,21:25:00,heat,compressorHeatStage1On,hold,Home,73,73,72,52,51.7,0,0,300,300,,72.8,52,0,74,0,71.5,0,72,0,71.8,0,71.9,0
1/16/2024,21:30:00,heat,compressorHeatOff,hold,Home,73,73,72.7,51,51.7,0,0,0,45,,73.5,51,0,74.7,0,72.2,0,72.4,0,72.2,0,72.6,0
1/16/2024,21:35:00,heat,compressorHeatOff,hold,Home,73,73,73.1,51,51.7,0,0,0,0,,73.5,51,0,74.8,0,72.6,0,73,0,72.6,0,73,0
1/16/2024,21:40:00,heat,compressorHeatOff,hold,Home,73,73,72.9,52,51.7,0,0,0,0,,73.2,52,0,74.5,0,72.2,0,72.7,0,72.5,0,72.7,0
1/16/2024,21:45:00,heat,compressorHeatOff,hold,Home,73,73,72.7,52,51.7,0,0,0,0,,73.1,52,0,74.3,0,72,0,72.4,0,72.2,0,72.4,0
1/16/2024,21:50:00,heat,compressorHeatOff,hold,Home,73,73,72.4,52,51.7,0,0,0,0,,72.9,52,0,74.1,0,71.8,0,72.1,0,71.9,0,72.1,1
1/16/2024,21:55:00,heat,compressorHeatOff,hold,Home,73,73,72.3,53,51.7,0,0,0,0,,72.8,53,0,73.8,0,71.6,0,71.9,0,71.8,0,71.9,1
1/16/2024,22:00:00,heat,compressorHeatOff,hold,Home,73,73,72,52,51.6,0,0,135,135,,72.5,52,0,73.6,0,71.4,0,71.7,0,71.6,0,71.7,1
1/16/2024,22:05:00,heat,compressorHeatStage1On,hold,Home,73,73,72,52,51.6,0,0,300,300,,72.7,52,1,73.6,0,71.4,0,71.6,0,71.4,1,71.7,1
1/16/2024,22:10:00,heat,compressorHeatStage1On,hold,Home,73,73,72.8,51,51.6,0,0,60,105,,73.6,51,1,74.4,0,72.4,1,72.3,0,72.1,1,72.8,1
1/16/2024,22:15:00,heat,compressorHeatOff,hold,Home,73,73,73.2,51,51.6,0,0,0,0,,73.8,51,1,74.9,0,72.8,1,73.1,0,72.8,1,73.2,1
1/16/2024,22:20:00,heat,compressorHeatOff,hold,Home,73,73,72.9,51,51.6,0,0,0,0,,73.5,51,0,74.6,0,72.5,1,73,0,72.7,1,72.9,1
1/16/2024,22:25:00,heat,compressorHeatOff,hold,Home,73,73,72.6,51,51.6,0,0,0,0,,73.4,51,0,74.3,0,72.2,0,72.6,0,72.4,1,72.5,0
1/16/2024,22:30:00,heat,compressorHeatOff,hold,Home,73,73,72.3,51,51.6,0,0,0,0,,73.2,51,1,74.1,0,71.9,1,72.3,0,72.2,1,72.1,0
1/16/2024,22:35:00,heat,compressorHeatOff,hold,Home,73,73,72.1,52,51.6,0,0,15,15,,73.1,52,1,73.8,1,71.8,1,72.1,0,71.9,1,71.8,0
1/16/2024,22:40:00,heat,compressorHeatStage1On,hold,Home,73,73,71.9,52,51.6,0,0,300,300,,72.9,52,0,73.7,1,71.6,1,71.8,0,71.7,0,71.5,0
1/16/2024,22:45:00,heat,compressorHeatStage1On,hold,Home,73,73,71.8,52,51.6,0,0,300,300,,72.8,52,1,73.5,1,71.4,1,71.6,0,71.5,0,71.2,0
1/16/2024,22:50:00,heat,compressorHeatStage1On,hold,Home,73,73,71.7,52,51.6,0,0,300,300,,72.6,52,1,73.3,1,71.2,1,71.5,0,71.3,0,70.9,0
1/16/2024,22:55:00,heat,compressorHeatStage1On,hold,Home,73,73,71.5,52,51.6,0,0,300,300,,72.2,52,0,73.1,1,71.1,1,71.3,0,71.1,0,70.7,0
1/16/2024,23:00:00,heat,compressorHeatStage1On,hold,Home,73,73,71.5,52,51.3,0,0,300,300,,72,52,0,73,0,71,0,71.2,0,71.1,0,70.6,0
1/16/2024,23:05:00,heat,compressorHeatStage1On,hold,Home,73,73,71.5,53,51.3,0,0,300,300,,72,53,1,72.8,0,70.9,0,71,0,70.9,0,70.4,0
1/16/2024,23:10:00,heat,compressorHeatStage1On,hold,Home,73,73,71.4,53,51.3,0,0,300,300,,71.8,53,1,72.7,0,70.7,1,70.8,0,70.7,1,70.2,0
1/16/2024,23:15:00,heat,compressorHeatStage1On,hold,Home,73,73,71.3,54,51.3,0,0,300,300,,71.5,54,1,72.6,0,70.6,1,70.8,0,70.6,1,70,0
1/16/2024,23:20:00,heat,compressorHeatStage1On,hold,Home,73,73,71.3,54,51.3,0,0,300,300,,71.8,54,1,72.4,0,70.6,1,70.7,0,70.5,1,69.9,0
1/16/2024,23:25:00,heat,compressorHeatStage1On,hold,Home,73,73,71.2,54,51.3,0,0,300,300,,71.9,54,1,72.3,0,70.6,1,70.6,0,70.4,0,69.7,0
1/16/2024,23:30:00,heat,compressorHeatStage1On,hold,Home,73,73,71.2,54,51.2,0,0,300,300,,72,54,1,72.2,0,70.6,1,70.5,0,70.3,0,69.5,0
1/16/2024,23:35:00,heat,compressorHeatStage1On,hold,Home,73,73,71,54,51.2,0,0,300,300,,71.9,54,1,72.1,1,70.6,1,70.3,0,70.2,0,69.4,0
1/16/2024,23:40:00,heat,compressorHeatStage1On,hold,Home,73,73,70.8,55,51.2,0,0,300,300,,71.4,55,1,72,1,70.6,1,70.2,0,70.1,0,69.3,1
1/16/2024,23:45:00,heat,compressorHeatStage1On,hold,Home,73,73,70.7,54,51.2,0,0,300,300,,71.3,54,0,71.8,0,70.5,1,70,0,69.9,0,69.3,1
