#,Thermostat,identifier,5.31611E+11,,,,,,,,,,,,,,,,,,,,
#,Thermostat,name,1575 apt C,,,,,,,,,,,,,,,,,,,,
#,Start,date,1/1/2024,,,,,,,,,,,,,,,,,,,,
#,End,date,2/1/2024,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Thermostat AirQualityAccuracy,Thermostat AirQuality,Thermostat VOCppm,Thermostat CO2ppm,Thermostat AirPressure
1/10/2024,15:45:00,off,heatOff,hold,Home,68,68,69.5,73,53.2,0,0,0,0,-1.2,68.3,73,0,4,221,9871,2222,100811
1/10/2024,15:50:00,off,heatOff,hold,Home,68,68,69.5,73,53.2,0,0,0,0,-1.2,68.3,73,1,4,229,11183,2304,100807
1/10/2024,15:55:00,off,heatOff,hold,Home,68,68,69.4,71,53.2,0,0,0,0,-1,68.3,71,1,4,234,11966,2349,100792
1/10/2024,16:00:00,off,heatOff,hold,Home,68,68,69.4,71,52.5,0,0,0,0,-0.9,68.4,71,1,4,253,15861,2534,100786
1/10/2024,16:05:00,off,heatOff,hold,Home,68,68,69.6,71,52.5,0,0,0,0,-1.1,68.5,71,0,4,254,16282,2553,100778
1/10/2024,16:10:00,off,heatOff,hold,Home,68,68,69.6,70,52.5,0,0,0,0,-1,68.6,70,0,4,249,14891,2494,100767
1/10/2024,16:15:00,off,heatOff,hold,Home,68,68,69.6,70,52.5,0,0,0,0,-0.8,68.7,70,0,4,250,15273,2511,100757
1/10/2024,16:20:00,off,heatOff,hold,Home,68,68,69.5,70,52.5,0,0,0,0,-0.8,68.6,70,0,4,251,15526,2522,100751
1/10/2024,16:25:00,off,heatOff,hold,Home,68,68,69.4,69,52.5,0,0,0,0,-0.7,68.7,69,1,4,251,15454,2519,100743
1/10/2024,16:30:00,off,heatOff,hold,Home,68,68,69.3,68,52.5,0,0,0,0,-0.7,68.6,68,0,4,251,15355,2514,100735
1/10/2024,16:35:00,off,heatOff,hold,Home,68,68,69.3,69,52.5,0,0,0,0,-0.7,68.5,69,0,4,251,15437,2518,100732
1/10/2024,16:40:00,off,heatOff,hold,Home,68,68,69.1,69,52.5,0,0,0,0,-0.6,68.5,69,1,4,247,14488,2476,100716
1/10/2024,16:45:00,off,heatOff,hold,Home,68,68,69,69,52.5,0,0,0,0,-0.7,68.2,69,1,4,247,14477,2476,100700
1/10/2024,16:50:00,off,heatOff,hold,Home,68,68,68.9,69,52.5,0,0,0,0,-0.7,68.2,69,0,4,246,14256,2465,100693
1/10/2024,16:55:00,off,heatOff,hold,Home,68,68,68.9,69,52.5,0,0,0,0,-0.6,68.2,69,0,4,246,14333,2469,100690
1/10/2024,17:00:00,off,heatOff,hold,Home,68,68,68.9,69,51.9,0,0,0,0,-0.6,68.3,69,0,4,246,14345,2470,100690
1/10/2024,17:05:00,off,heatOff,hold,Home,68,68,68.9,69,51.9,0,0,0,0,-0.7,68.1,69,1,4,250,15230,2509,100686
1/10/2024,17:10:00,off,heatOff,hold,Home,68,68,68.9,69,51.9,0,0,0,0,-0.8,68.1,69,1,4,254,16136,2547,100666
1/10/2024,17:15:00,off,heatOff,hold,Home,68,68,68.8,69,51.9,0,0,0,0,-0.8,68,69,0,4,249,15024,2500,100660
1/10/2024,17:20:00,off,heatOff,hold,Home,68,68,68.7,68,51.9,0,0,0,0,-0.7,68,68,0,4,243,13749,2441,100651
1/10/2024,17:25:00,off,heatOff,hold,Home,68,68,68.5,68,51.9,0,0,0,0,-0.6,67.9,68,0,4,236,12382,2372,100637
1/10/2024,17:30:00,off,heatOff,hold,Home,68,68,68.5,68,51.9,0,0,0,0,-0.7,67.8,68,1,4,232,11539,2325,100636
1/10/2024,17:35:00,off,heatOff,hold,Home,68,68,68.6,69,51.9,0,0,0,0,-0.8,67.8,69,1,4,230,11300,2312,100636
1/10/2024,17:40:00,off,heatOff,hold,Home,68,68,68.8,70,51.9,0,0,0,0,-1,67.8,70,1,4,230,11238,2308,100635
1/10/2024,17:45:00,off,heatOff,hold,Home,68,68,68.9,71,51.9,0,0,0,0,-1.1,67.8,71,0,4,228,10929,2290,100626
1/10/2024,17:50:00,off,heatOff,hold,Home,68,68,68.9,71,51.9,0,0,0,0,-1.1,67.8,71,0,4,223,10057,2234,100623
1/10/2024,17:55:00,off,heatOff,hold,Home,68,68,68.9,70,51.9,0,0,0,0,-1,67.8,70,0,4,215,9036,2163,100616
1/10/2024,18:00:00,off,heatOff,hold,Home,68,68,68.6,69,50.6,0,0,0,0,-0.8,67.8,69,0,4,208,8118,2093,100616
1/10/2024,18:05:00,off,heatOff,hold,Home,68,68,68.6,69,50.6,0,0,0,0,-0.8,67.8,69,0,4,202,7337,2026,100614
1/10/2024,18:10:00,off,heatOff,hold,Home,68,68,68.5,69,50.6,0,0,0,0,-0.8,67.7,69,0,4,196,6712,1967,100602
1/10/2024,18:15:00,off,heatOff,hold,Home,68,68,68.4,68,50.6,0,0,0,0,-0.6,67.7,68,0,4,190,6102,1904,100609
1/10/2024,18:20:00,off,heatOff,hold,Home,68,68,68.2,67,50.6,0,0,0,0,-0.5,67.7,67,0,4,184,5649,1853,100604
1/10/2024,18:25:00,off,heatOff,hold,Home,68,68,68.1,67,50.6,0,0,0,0,-0.5,67.6,67,0,4,179,5185,1796,100590
1/10/2024,18:30:00,heat,heatOff,hold,Home,68,68,68.1,67,51.1,0,0,0,0,-0.5,67.6,67,0,4,173,4772,1741,100582
1/10/2024,18:35:00,heat,heatOff,hold,Home,68,68,68,67,51.1,0,0,0,0,-0.5,67.5,67,1,4,169,4486,1701,100576
1/10/2024,18:40:00,heat,heatOff,hold,Home,68,68,68,67,51.1,0,0,0,0,-0.5,67.5,67,1,4,166,4271,1668,100569
1/10/2024,18:45:00,heat,heatOff,hold,Home,68,68,68.1,67,51.1,0,0,0,0,-0.5,67.6,67,0,4,169,4510,1700,100565
1/10/2024,18:50:00,heat,heatOff,hold,Home,68,68,68.2,67,51.1,0,0,0,0,-0.6,67.6,67,0,4,189,6068,1898,100564
1/10/2024,18:55:00,heat,heatOff,hold,Home,68,68,68.1,67,51.1,0,0,0,0,-0.5,67.6,67,0,4,219,9553,2199,100567
1/10/2024,19:00:00,heat,heatOff,hold,Home,68,68,68.1,67,50.8,0,0,0,0,-0.5,67.6,67,0,4,220,9614,2204,100557
1/10/2024,19:05:00,heat,heatOff,hold,Home,68,68,68.1,67,50.8,0,0,0,0,-0.5,67.6,67,0,4,210,8327,2109,100533
1/10/2024,19:10:00,heat,heatOff,hold,Home,68,68,68.1,67,50.8,0,0,0,0,-0.5,67.6,67,1,4,199,7067,1999,100529
1/10/2024,19:15:00,heat,heatOff,hold,Home,68,68,67.9,67,50.8,0,0,0,0,-0.5,67.4,67,1,4,222,9941,2226,100536
1/10/2024,19:20:00,heat,heatOff,hold,Home,68,68,67.9,67,50.8,0,0,0,0,-0.5,67.4,67,1,4,223,10227,2244,100531
1/10/2024,19:25:00,heat,heatOff,hold,Home,68,68,67.9,67,50.8,0,0,0,0,-0.5,67.4,67,1,4,210,8291,2106,100545
1/10/2024,19:30:00,heat,heatOff,hold,Home,68,68,68,67,50.9,0,0,0,0,-0.5,67.5,67,1,4,204,7619,2051,100540
1/10/2024,19:35:00,heat,heatOff,hold,Home,68.7,68.7,68,67,50.9,0,0,225,225,-0.5,67.5,67,1,4,204,7626,2052,100528
1/10/2024,19:40:00,heat,compressorHeatStage1On,hold,Home,69,69,67.8,67,50.9,0,0,300,300,-0.5,67.3,67,1,4,202,7402,2032,100516
1/10/2024,19:45:00,heat,compressorHeatStage1On,hold,Home,69,69,68.2,67,50.9,0,0,300,300,-0.5,67.7,67,1,4,197,6856,1981,100506
1/10/2024,19:50:00,heat,compressorHeatStage1On,hold,Home,69,69,68.5,67,50.9,0,0,300,300,-0.4,68,67,1,4,190,6162,1910,100506
1/10/2024,19:55:00,heat,compressorHeatStage1On,hold,Home,69,69,69,67,50.9,0,0,15,60,-0.5,68.5,67,1,4,185,5686,1857,100494
1/10/2024,20:00:00,heat,compressorHeatOff,hold,Home,69,69,69.5,69,50.3,0,0,0,0,-0.7,68.8,69,1,4,181,5383,1821,100495
1/10/2024,20:05:00,heat,compressorHeatOff,hold,Home,69,69,69.8,69,50.3,0,0,0,0,-0.7,69.1,69,1,4,182,5455,1830,100501
1/10/2024,20:10:00,heat,compressorHeatOff,hold,Home,69,69,69.7,68,50.3,0,0,0,0,-0.6,69,68,1,4,183,5570,1844,100500
1/10/2024,20:15:00,heat,compressorHeatOff,hold,Home,69,69,69.6,68,50.3,0,0,0,0,-0.6,68.9,68,0,4,186,5755,1865,100502
1/10/2024,20:20:00,heat,compressorHeatOff,hold,Home,69,69,69.5,68,50.3,0,0,0,0,-0.6,68.9,68,0,4,187,5879,1879,100501
1/10/2024,20:25:00,heat,compressorHeatOff,hold,Home,69,69,69.5,69,50.3,0,0,0,0,-0.7,68.8,69,1,4,187,5870,1878,100501
1/10/2024,20:30:00,heat,compressorHeatOff,hold,Home,69,69,69.5,69,50.3,0,0,0,0,-0.8,68.7,69,1,4,189,6065,1900,100493
1/10/2024,20:35:00,heat,compressorHeatOff,hold,Home,69,69,69.5,69,50.3,0,0,0,0,-0.8,68.7,69,0,4,189,6075,1901,100489
1/10/2024,20:40:00,heat,compressorHeatOff,hold,Home,69,69,69.5,69,50.3,0,0,0,0,-0.8,68.7,69,1,4,190,6147,1909,100496
1/10/2024,20:45:00,heat,compressorHeatOff,hold,Home,69,69,69.6,69,50.3,0,0,0,0,-0.8,68.8,69,0,4,190,6187,1913,100489
1/10/2024,20:50:00,heat,compressorHeatOff,hold,Home,69,69,69.8,71,50.3,0,0,0,0,-1.1,68.7,71,0,4,190,6197,1914,100472
1/10/2024,20:55:00,heat,compressorHeatOff,hold,Home,69,69,69.7,71,50.3,0,0,0,0,-1.1,68.6,71,0,4,192,6351,1931,100470
1/10/2024,21:00:00,heat,compressorHeatOff,hold,Home,69,69,69.6,71,50.5,0,0,0,0,-1.1,68.5,71,0,4,195,6664,1962,100456
1/10/2024,21:05:00,heat,compressorHeatOff,hold,Home,69,69,69.5,71,50.5,0,0,0,0,-1,68.5,71,0,4,197,6816,1977,100467
1/10/2024,21:10:00,heat,compressorHeatOff,hold,Home,69,69,69.5,71,50.5,0,0,0,0,-1,68.4,71,1,4,199,7072,2002,100465
1/10/2024,21:15:00,heat,compressorHeatOff,hold,Home,69,69,69.2,69,50.5,0,0,0,0,-0.8,68.3,69,0,4,202,7348,2027,100455
1/10/2024,21:20:00,heat,compressorHeatOff,hold,Home,69,69,69.1,69,50.5,0,0,0,0,-0.7,68.4,69,0,4,205,7679,2056,100471
1/10/2024,21:25:00,heat,compressorHeatOff,hold,Home,69,69,69.3,70,50.5,0,0,0,0,-0.9,68.3,70,1,4,206,7849,2070,100487
1/10/2024,21:30:00,heat,compressorHeatOff,hold,Home,69,69,69.2,70,50.5,0,0,0,0,-0.8,68.3,70,1,4,211,8459,2120,100479
1/10/2024,21:35:00,heat,compressorHeatOff,hold,Home,69,69,69,69,50.5,0,0,0,0,-0.8,68.2,69,1,4,231,11465,2318,100497
1/10/2024,21:40:00,heat,compressorHeatOff,hold,Home,69,69,68.9,69,50.5,0,0,0,0,-0.8,68.1,69,1,4,233,11817,2341,100503
1/10/2024,21:45:00,heat,compressorHeatOff,hold,Home,69,69,69,69,50.5,0,0,0,0,-0.7,68.2,69,1,4,234,11928,2347,100501
1/10/2024,21:50:00,heat,compressorHeatOff,hold,Home,69,69,69.2,70,50.5,0,0,0,0,-0.8,68.3,70,1,4,234,11897,2346,100483
1/10/2024,21:55:00,heat,compressorHeatOff,hold,Home,69,69,69.6,71,50.5,0,0,0,0,-1,68.5,71,0,4,256,17185,2572,100475
1/10/2024,22:00:00,heat,compressorHeatOff,hold,Home,69,69,69.6,70,49.9,0,0,0,0,-1,68.6,70,0,4,273,21486,2736,100464
1/10/2024,22:05:00,heat,compressorHeatOff,hold,Home,69,69,69.5,69,49.9,0,0,0,0,-0.8,68.6,69,1,4,257,17104,2583,100466
1/10/2024,22:10:00,heat,compressorHeatOff,hold,Home,69,69,69.4,69,49.9,0,0,0,0,-0.8,68.6,69,0,4,247,14626,2482,100460
1/10/2024,22:15:00,heat,compressorHeatOff,hold,Home,69,69,69.4,69,49.9,0,0,0,0,-0.8,68.6,69,0,4,241,13385,2424,100459
1/10/2024,22:20:00,heat,compressorHeatOff,hold,Home,69,69,69.3,69,49.9,0,0,0,0,-0.7,68.5,69,0,4,239,12838,2396,100473
1/10/2024,22:25:00,heat,compressorHeatOff,hold,Home,69,69,69.6,70,49.9,0,0,0,0,-1,68.6,70,0,4,238,12731,2391,100477
1/10/2024,22:30:00,heat,compressorHeatOff,hold,Home,69,69,69.7,71,50.1,0,0,0,0,-1.1,68.6,71,0,4,238,12668,2387,100477
1/10/2024,22:35:00,heat,compressorHeatOff,hold,Home,69,69,69.7,71,50.1,0,0,0,0,-1.1,68.6,71,0,4,237,12517,2379,100464
1/10/2024,22:40:00,heat,compressorHeatOff,hold,Home,69,69,69.5,69,50.1,0,0,0,0,-0.8,68.6,69,0,4,235,12203,2363,100461
1/10/2024,22:45:00,heat,compressorHeatOff,hold,Home,69,69,69.4,69,50.1,0,0,0,0,-0.8,68.6,69,0,4,232,11621,2330,100466
1/10/2024,22:50:00,heat,compressorHeatOff,hold,Home,69,69,69.4,69,50.1,0,0,0,0,-0.8,68.6,69,0,4,232,11642,2331,100461
1/10/2024,22:55:00,heat,compressorHeatOff,hold,Home,69,69,69.4,69,50.1,0,0,0,0,-0.8,68.6,69,0,4,235,12154,2360,100459
1/10/2024,23:00:00,heat,compressorHeatOff,hold,Home,69,69,69.4,69,49.4,0,0,0,0,-0.8,68.6,69,0,4,232,11659,2332,100455
1/10/2024,23:05:00,heat,compressorHeatOff,hold,Home,69,69,69.1,69,49.4,0,0,0,0,-0.6,68.4,69,1,4,231,11493,2323,100458
1/10/2024,23:10:00,heat,compressorHeatOff,hold,Home,69,69,69,69,49.4,0,0,0,0,-0.7,68.3,69,0,4,234,11913,2347,100459
1/10/2024,23:15:00,heat,compressorHeatOff,hold,Home,69,69,68.9,69,49.4,0,0,0,0,-0.6,68.3,69,0,4,232,11589,2328,100464
1/10/2024,23:20:00,heat,compressorHeatOff,hold,Home,69,69,68.9,69,49.4,0,0,0,0,-0.6,68.2,69,0,4,230,11302,2312,100462
1/10/2024,23:25:00,heat,compressorHeatOff,hold,Home,69,69,68.9,69,49.4,0,0,0,0,-0.6,68.2,69,0,4,238,12668,2387,100464
1/10/2024,23:30:00,heat,compressorHeatOff,hold,Home,69,69,68.8,69,48.3,0,0,0,0,-0.8,68,69,0,4,233,11719,2335,100489
1/10/2024,23:35:00,heat,compressorHeatOff,hold,Home,69,69,68.6,68,48.3,0,0,270,270,-0.6,67.9,68,0,4,222,9982,2228,100527
1/10/2024,23:40:00,heat,compressorHeatStage1On,hold,Home,69,69,68.6,70,48.3,0,0,45,90,-0.9,67.7,70,0,4,207,7902,2074,100541
1/10/2024,23:45:00,heat,compressorHeatStage1On,hold,Home,69,69,68.5,69,48.3,0,0,300,300,-0.8,67.7,69,0,4,201,7217,2015,100550
1/10/2024,23:50:00,heat,compressorHeatStage1On,hold,Home,69,69,68.5,69,48.3,0,0,300,300,-0.8,67.7,69,0,4,193,6454,1941,100533
1/10/2024,23:55:00,heat,compressorHeatStage1On,hold,Home,69,69,68.6,68,48.3,0,0,300,300,-0.6,68,68,0,4,187,5880,1879,100532
1/11/2024,0:00:00,heat,compressorHeatStage1On,hold,Home,69,69,68.8,67,47.3,0,0,285,300,-0.5,68.3,67,0,4,183,5507,1836,100550
1/11/2024,0:05:00,heat,compressorHeatOff,hold,Home,69,69,69,66,47.3,0,0,0,30,-0.4,68.5,66,0,4,178,5102,1786,100562
1/11/2024,0:10:00,heat,compressorHeatOff,hold,Home,69,69,68.8,65,47.3,0,0,0,0,-0.1,68.7,65,0,4,173,4719,1734,100557
1/11/2024,0:15:00,heat,compressorHeatOff,hold,Home,69,69,69.3,66,47.3,0,0,0,0,-0.4,68.9,66,1,4,173,4753,1739,100556
1/11/2024,0:20:00,heat,compressorHeatOff,hold,Home,69,69,69.2,65,47.3,0,0,0,0,-0.1,69,65,0,4,176,4971,1769,100560
1/11/2024,0:25:00,heat,compressorHeatOff,hold,Home,69,69,69.2,65,47.3,0,0,0,0,-0.2,69,65,0,4,175,4930,1763,100573
1/11/2024,0:30:00,heat,compressorHeatOff,hold,Home,69,69,69.2,65,46.1,0,0,0,0,-0.2,68.9,65,0,4,174,4803,1746,100582
1/11/2024,0:35:00,heat,compressorHeatOff,hold,Home,69,69,69,65,46.1,0,0,0,0,-0.2,68.8,65,0,4,172,4715,1733,100591
1/11/2024,0:40:00,heat,compressorHeatOff,hold,Home,69,69,69,65,46.1,0,0,0,0,-0.2,68.8,65,0,4,174,4837,1750,100603
1/11/2024,0:45:00,heat,compressorHeatOff,hold,Home,69,69,69,65,46.1,0,0,0,0,-0.2,68.8,65,0,4,177,5046,1778,100609
1/11/2024,0:50:00,heat,compressorHeatOff,hold,Home,69,69,68.9,65,46.1,0,0,0,0,-0.2,68.7,65,0,4,176,4952,1766,100610
1/11/2024,0:55:00,heat,compressorHeatOff,hold,Home,69,69,68.9,65,46.1,0,0,0,0,-0.2,68.7,65,0,4,175,4901,1759,100608
1/11/2024,1:00:00,heat,compressorHeatOff,hold,Home,69,69,68.8,65,45.3,0,0,0,0,-0.1,68.7,65,0,4,180,5277,1808,100605
1/11/2024,1:05:00,heat,compressorHeatOff,hold,Home,69,69,68.9,65,45.3,0,0,0,0,-0.2,68.7,65,0,4,181,5340,1816,100602
1/11/2024,1:10:00,heat,compressorHeatOff,hold,Home,69,69,68.7,65,45.3,0,0,0,0,-0.1,68.6,65,0,4,181,5372,1820,100616
1/11/2024,1:15:00,heat,compressorHeatOff,hold,Home,69,69,68.6,65,45.3,0,0,0,0,-0.1,68.5,65,0,4,178,5135,1790,100624
1/11/2024,1:20:00,heat,compressorHeatOff,hold,Home,69,69,68.6,65,45.3,0,0,0,0,-0.2,68.4,65,0,4,176,4950,1766,100634
1/11/2024,1:25:00,heat,compressorHeatOff,hold,Home,69,69,68.5,65,45.3,0,0,210,210,-0.2,68.3,65,0,4,176,4976,1769,100636
1/11/2024,1:30:00,heat,compressorHeatStage1On,hold,Home,69,69,68.4,66,45.3,0,0,300,300,-0.4,68,66,0,4,172,4702,1731,100645
1/11/2024,1:35:00,heat,compressorHeatStage1On,hold,Home,69,69,68.5,66,45.3,0,0,300,300,-0.3,68.2,66,0,4,165,4243,1663,100654
1/11/2024,1:40:00,heat,compressorHeatStage1On,hold,Home,69,69,68.6,65,45.3,0,0,300,300,-0.1,68.4,65,0,4,160,3877,1604,100659
1/11/2024,1:45:00,heat,compressorHeatStage1On,hold,Home,69,69,68.8,65,45.3,0,0,105,150,-0.1,68.6,65,0,4,154,3583,1552,100666
1/11/2024,1:50:00,heat,compressorHeatOff,hold,Home,69,69,68.8,64,45.3,0,0,0,0,-0.1,68.7,64,0,4,149,3313,1500,100683
1/11/2024,1:55:00,heat,compressorHeatOff,hold,Home,69,69,68.9,63,45.3,0,0,0,0,,68.9,63,0,4,146,3180,1473,100695
1/11/2024,2:00:00,heat,compressorHeatOff,hold,Home,69,69,69,65,42.5,0,0,0,0,-0.2,68.8,65,0,4,146,3149,1467,100702
1/11/2024,2:05:00,heat,compressorHeatOff,hold,Home,69,69,68.9,65,42.5,0,0,0,0,-0.2,68.7,65,0,4,146,3137,1464,100706
1/11/2024,2:10:00,heat,compressorHeatOff,hold,Home,69,69,68.7,63,42.5,0,0,0,0,,68.6,63,0,4,144,3084,1453,100715
1/11/2024,2:15:00,heat,compressorHeatOff,hold,Home,69,69,68.5,63,42.5,0,0,90,90,,68.5,63,0,4,145,3091,1454,100715
1/11/2024,2:20:00,heat,compressorHeatStage1On,hold,Home,69,69,68.5,64,42.5,0,0,300,300,-0.1,68.4,64,0,4,152,3469,1530,100722
1/11/2024,2:25:00,heat,compressorHeatStage1On,hold,Home,69,69,68.5,63,42.5,0,0,300,300,,68.5,63,0,4,144,3045,1444,100734
1/11/2024,2:30:00,heat,compressorHeatStage1On,hold,Home,67.6,67.6,68.7,63,42.5,0,0,75,105,,68.7,63,1,4,142,2985,1431,100736
1/11/2024,2:35:00,heat,compressorHeatOff,hold,Home,67,67,68.7,63,42.5,0,0,0,0,,68.7,63,0,4,135,2659,1354,100737
1/11/2024,2:40:00,heat,compressorHeatOff,hold,Home,67,67,68.9,63,42.5,0,0,0,0,,68.9,63,0,4,131,2519,1319,100746
1/11/2024,2:45:00,heat,compressorHeatOff,hold,Home,67,67,68.9,63,42.5,0,0,0,0,,68.9,63,0,4,134,2620,1345,100752
1/11/2024,2:50:00,heat,compressorHeatOff,hold,Home,67,67,68.8,63,42.5,0,0,0,0,,68.8,63,0,4,135,2692,1363,100758
1/11/2024,2:55:00,heat,compressorHeatOff,hold,Home,67,67,68.8,63,42.5,0,0,0,0,,68.8,63,0,4,135,2665,1356,100761
1/11/2024,3:00:00,heat,compressorHeatOff,hold,Home,67,67,68.7,63,40.7,0,0,0,0,,68.7,63,0,4,134,2631,1348,100771
1/11/2024,3:05:00,heat,compressorHeatOff,hold,Home,67,67,68.6,63,40.7,0,0,0,0,,68.6,63,0,4,135,2667,1357,100777
1/11/2024,3:10:00,heat,compressorHeatOff,hold,Home,67,67,68.4,63,40.7,0,0,0,0,,68.4,63,0,4,138,2818,1393,100779
1/11/2024,3:15:00,heat,compressorHeatOff,hold,Home,67,67,68.3,63,40.7,0,0,0,0,,68.3,63,0,4,136,2706,1366,100779
1/11/2024,3:20:00,heat,compressorHeatOff,hold,Home,67,67,68.2,63,40.7,0,0,0,0,,68.2,63,0,4,137,2744,1376,100784
1/11/2024,3:25:00,heat,compressorHeatOff,hold,Home,67,67,68.2,63,40.7,0,0,0,0,,68.2,63,0,4,139,2820,1394,100786
1/11/2024,3:30:00,heat,compressorHeatOff,hold,Home,67,67,68.1,63,40.7,0,0,0,0,,68.1,63,0,4,139,2846,1400,100795
1/11/2024,3:35:00,heat,compressorHeatOff,hold,Home,67,67,68.1,63,40.7,0,0,0,0,,68.1,63,0,4,137,2764,1380,100802
1/11/2024,3:40:00,heat,compressorHeatOff,hold,Home,67,67,68,63,40.7,0,0,0,0,,68,63,0,4,135,2688,1362,100803
1/11/2024,3:45:00,heat,compressorHeatOff,hold,Home,67,67,67.9,63,40.7,0,0,0,0,,67.9,63,0,4,135,2656,1354,100792
1/11/2024,3:50:00,heat,compressorHeatOff,hold,Home,67,67,67.9,63,40.7,0,0,0,0,,67.9,63,1,4,137,2771,1382,100789
1/11/2024,3:55:00,heat,compressorHeatOff,hold,Home,67,67,67.9,63,40.7,0,0,0,0,,67.9,63,0,4,144,3051,1445,100792
1/11/2024,4:00:00,heat,compressorHeatOff,hold,Home,67,67,67.9,63,39.4,0,0,0,0,,67.9,63,0,4,148,3278,1493,100794
1/11/2024,4:05:00,heat,compressorHeatOff,hold,Home,67,67,67.9,63,39.4,0,0,0,0,,67.9,63,0,4,150,3361,1510,100802
1/11/2024,4:10:00,heat,compressorHeatOff,hold,Home,67,67,68,63,39.4,0,0,0,0,,68,63,0,4,151,3390,1515,100807
1/11/2024,4:15:00,heat,compressorHeatOff,hold,Home,67,67,67.9,63,39.4,0,0,0,0,,67.9,63,0,4,150,3359,1509,100808
1/11/2024,4:20:00,heat,compressorHeatOff,hold,Home,67,67,67.8,63,39.4,0,0,0,0,,67.8,63,1,4,148,3244,1486,100807
1/11/2024,4:25:00,heat,compressorHeatOff,hold,Home,67,67,67.7,63,39.4,0,0,0,0,,67.7,63,1,4,148,3233,1484,100800
1/11/2024,4:30:00,heat,compressorHeatOff,hold,Home,67,67,67.8,63,39.4,0,0,0,0,,67.7,63,0,4,154,3570,1548,100793
1/11/2024,4:35:00,heat,compressorHeatOff,hold,Home,67,67,67.7,64,39.4,0,0,0,0,,67.7,64,0,4,163,4053,1633,100822
1/11/2024,4:40:00,heat,compressorHeatOff,hold,Home,67,67,67.7,64,39.4,0,0,0,0,,67.7,64,0,4,158,3790,1589,100861
1/11/2024,4:45:00,heat,compressorHeatOff,hold,Home,67,67,68,65,39.4,0,0,0,0,-0.2,67.7,65,1,4,148,3271,1491,100874
1/11/2024,4:50:00,heat,compressorHeatOff,hold,Home,67,67,68,66,39.4,0,0,0,0,-0.4,67.5,66,0,4,145,3099,1455,100885
1/11/2024,4:55:00,heat,compressorHeatOff,hold,Home,67,67,67.7,66,39.4,0,0,0,0,-0.2,67.5,66,1,4,146,3163,1469,100902
1/11/2024,5:00:00,heat,compressorHeatOff,hold,Home,67,67,67.6,66,38.7,0,0,0,0,-0.2,67.3,66,1,4,145,3103,1457,100911
1/11/2024,5:05:00,heat,compressorHeatOff,hold,Home,67,67,67.7,66,38.7,0,0,0,0,-0.4,67.2,66,1,4,142,2955,1424,100921
1/11/2024,5:10:00,heat,compressorHeatOff,hold,Home,67,67,67.8,67,38.7,0,0,0,0,-0.5,67.3,67,1,4,145,3092,1455,100922
1/11/2024,5:15:00,heat,compressorHeatOff,hold,Home,67,67,67.6,67,38.7,0,0,0,0,-0.5,67.1,67,1,4,147,3224,1482,100919
1/11/2024,5:20:00,heat,compressorHeatOff,hold,Home,67,67,67.5,66,38.7,0,0,0,0,-0.4,67.1,66,1,4,152,3458,1528,100923
1/11/2024,5:25:00,heat,compressorHeatOff,hold,Home,67,67,67.1,65,38.7,0,0,0,0,-0.1,67,65,0,4,150,3351,1508,100926
1/11/2024,5:30:00,heat,compressorHeatOff,hold,Home,67,67,67,65,39,0,0,0,0,,66.9,65,0,4,146,3169,1470,100935
1/11/2024,5:35:00,heat,compressorHeatOff,hold,Home,67,67,66.9,65,39,0,0,0,0,,66.8,65,0,4,140,2877,1407,100944
1/11/2024,5:40:00,heat,compressorHeatOff,hold,Home,67,67,66.8,65,39,0,0,0,0,,66.7,65,1,4,137,2738,1374,100948
1/11/2024,5:45:00,heat,compressorHeatOff,hold,Home,67,67,66.8,65,39,0,0,0,0,-0.1,66.6,65,1,4,134,2648,1352,100952
1/11/2024,5:50:00,heat,compressorHeatOff,hold,Home,67,67,66.6,65,39,0,0,0,0,,66.6,65,1,4,133,2594,1338,100968
1/11/2024,5:55:00,heat,compressorHeatOff,hold,Home,67,67,66.7,64,39,0,0,75,75,,66.6,64,0,4,129,2455,1302,100977
1/11/2024,6:00:00,off,compressorHeatStage1On,hold,Home,67,67,66.7,66,38.4,0,0,300,300,-0.3,66.3,66,1,4,123,2249,1243,100985
1/11/2024,6:05:00,off,compressorHeatStage1On,hold,Home,67,67,66.8,69,38.4,0,0,270,300,-0.6,66.2,69,1,4,112,1880,1125,100984
1/11/2024,6:10:00,off,heatOff,hold,Home,67,67,66.7,68,38.4,0,0,0,0,-0.5,66.1,68,1,4,106,1716,1065,100991
1/11/2024,6:15:00,heat,heatOff,hold,Home,67,67,66.9,68,38.4,0,0,0,0,-0.6,66.3,68,0,4,102,1619,1027,101000
1/11/2024,6:20:00,heat,heatOff,hold,Home,68.8,68.8,67,67,38.4,0,0,90,90,-0.4,66.5,67,1,4,100,1575,1008,101008
1/11/2024,6:25:00,heat,compressorHeatStage1On,hold,Home,73,73,67.1,66,38.4,0,0,300,300,-0.3,66.8,66,1,4,102,1619,1027,101017
